ncm;nac;imp;est;mun
84399990;15.65;25.48;18.00;0.00
84401011;13.45;15.45;18.00;0.00
84401019;13.45;23.28;18.00;0.00
84401020;13.45;15.45;18.00;0.00
84401090;13.45;23.28;18.00;0.00
84409000;15.65;25.48;18.00;0.00
84411010;13.45;15.45;18.00;0.00
84411090;13.45;23.28;18.00;0.00
84412000;13.45;23.28;18.00;0.00
84413010;13.45;23.28;18.00;0.00
84413090;13.45;23.28;12.00;0.00
84414000;13.45;23.28;18.00;0.00
84418000;13.45;21.23;12.00;0.00
84419000;15.65;25.48;18.00;0.00
84423010;13.45;21.23;18.00;0.00
84423020;13.45;15.45;18.00;0.00
84423090;13.45;23.28;18.00;0.00
84424010;15.65;23.43;18.00;0.00
84424020;15.65;17.65;18.00;0.00
84424090;15.65;25.48;18.00;0.00
84425000;15.65;25.48;18.00;0.00
84431110;13.45;15.45;18.00;0.00
84431190;13.45;23.28;18.00;0.00
84431200;13.45;23.28;12.00;0.00
84431310;13.45;15.45;18.00;0.00
84431321;13.45;15.45;18.00;0.00
84431329;13.45;23.28;18.00;0.00
84431390;13.45;23.28;18.00;0.00
84431400;13.45;15.45;18.00;0.00
84431500;13.45;23.28;18.00;0.00
84431600;13.45;23.28;18.00;0.00
84431710;13.45;23.28;18.00;0.00
84431790;13.45;23.28;18.00;0.00
84431910;13.45;23.28;18.00;0.00
84431990;13.45;23.28;18.00;0.00
84433111;19.67;28.49;18.00;0.00
84433112;19.67;21.67;18.00;0.00
84433113;19.67;28.49;18.00;0.00
84433114;19.67;21.67;18.00;0.00
84433115;19.67;21.67;18.00;0.00
84433116;19.67;21.67;18.00;0.00
84433119;19.67;28.49;18.00;0.00
84433191;19.67;28.49;18.00;0.00
84433199;19.67;21.67;18.00;0.00
84433221;19.67;21.67;18.00;0.00
84433222;13.45;15.45;18.00;0.00
84433223;19.67;31.33;18.00;0.00
84433229;19.67;31.33;18.00;0.00
84433231;19.67;31.33;18.00;0.00
84433232;22.58;24.58;18.00;0.00
84433233;19.67;28.49;18.00;0.00
84433234;19.67;21.67;18.00;0.00
84433235;19.67;27.80;18.00;0.00
84433236;19.67;21.67;18.00;0.00
84433237;19.67;21.67;18.00;0.00
84433238;19.67;21.67;18.00;0.00
84433239;19.67;31.33;18.00;0.00
84433240;19.67;21.67;18.00;0.00
84433251;19.67;28.49;18.00;0.00
84433252;19.67;21.67;18.00;0.00
84433259;19.67;31.33;18.00;0.00
84433291;19.67;21.67;18.00;0.00
84433299;22.58;34.24;18.00;0.00
84433910;13.45;23.28;18.00;0.00
84433921;21.50;31.33;18.00;0.00
84433928;21.50;23.50;18.00;0.00
84433929;21.50;31.33;18.00;0.00
84433930;21.50;31.33;18.00;0.00
84433990;21.50;31.33;18.00;0.00
84439110;15.65;25.48;18.00;0.00
84439191;13.45;23.28;18.00;0.00
84439192;13.45;23.28;18.00;0.00
84439199;13.45;23.28;18.00;0.00
84439911;17.72;26.54;18.00;0.00
84439912;17.72;19.72;18.00;0.00
84439919;17.72;24.42;18.00;0.00
84439921;17.72;24.42;18.00;0.00
84439922;15.65;17.65;18.00;0.00
84439923;15.65;17.65;18.00;0.00
84439929;17.72;24.42;18.00;0.00
84439931;15.65;17.65;18.00;0.00
84439932;15.65;17.65;18.00;0.00
84439933;15.65;17.65;18.00;0.00
84439939;17.72;24.42;18.00;0.00
84439941;17.72;24.42;18.00;0.00
84439942;15.65;17.65;18.00;0.00
84439949;17.72;24.42;18.00;0.00
84439950;17.72;24.42;18.00;0.00
84439960;19.67;28.49;18.00;0.00
84439970;17.72;24.42;18.00;0.00
84439980;17.72;24.42;18.00;0.00
84439990;17.72;24.42;18.00;0.00
84440010;13.45;23.28;18.00;0.00
84440020;13.45;15.45;18.00;0.00
84440090;13.45;15.45;18.00;0.00
84451110;13.45;15.45;18.00;0.00
84451120;13.45;15.45;18.00;0.00
84451190;13.45;23.28;18.00;0.00
84451200;13.45;15.45;18.00;0.00
84451300;13.45;15.45;12.00;0.00
84451910;13.45;15.45;18.00;0.00
84451921;13.45;23.28;18.00;0.00
84451922;13.45;23.28;18.00;0.00
84451923;13.45;23.28;18.00;0.00
84451924;13.45;15.45;18.00;0.00
84451925;13.45;15.45;18.00;0.00
84451926;13.45;15.45;18.00;0.00
84451927;13.45;15.45;18.00;0.00
84451929;13.45;23.28;18.00;0.00
84452000;13.45;15.45;18.00;0.00
84453010;13.45;15.45;18.00;0.00
84453090;13.45;23.28;18.00;0.00
84454011;13.45;15.45;18.00;0.00
84454012;13.45;15.45;18.00;0.00
84454018;13.45;15.45;18.00;0.00
84454019;13.45;23.28;18.00;0.00
84454021;13.45;15.45;18.00;0.00
84454029;13.45;23.28;18.00;0.00
84454031;13.45;15.45;18.00;0.00
84454039;13.45;23.28;18.00;0.00
84454040;13.45;15.45;18.00;0.00
84454090;13.45;23.28;18.00;0.00
84459010;13.45;23.28;18.00;0.00
84459020;13.45;15.45;18.00;0.00
84459030;13.45;23.28;18.00;0.00
84459040;13.45;15.45;18.00;0.00
84459090;13.45;23.28;18.00;0.00
84461010;13.45;15.45;18.00;0.00
84461090;13.45;23.28;18.00;0.00
84462100;13.45;23.28;18.00;0.00
84462900;13.45;23.28;18.00;0.00
84463010;13.45;15.45;18.00;0.00
84463020;13.45;15.45;18.00;0.00
84463030;13.45;15.45;18.00;0.00
84463040;13.45;15.45;18.00;0.00
84463090;13.45;23.28;18.00;0.00
84471100;13.45;15.45;18.00;0.00
84471200;13.45;23.28;18.00;0.00
84472010;13.45;26.13;18.00;0.00
84472021;13.45;15.45;18.00;0.00
84472029;13.45;23.28;18.00;0.00
84472030;13.45;23.28;18.00;0.00
84479010;13.45;15.45;18.00;0.00
84479020;13.45;15.45;18.00;0.00
84479090;13.45;23.28;18.00;0.00
84481110;13.45;23.28;18.00;0.00
84481120;13.45;15.45;18.00;0.00
84481190;13.45;23.28;18.00;0.00
84481900;15.65;25.48;18.00;0.00
84482010;15.65;17.65;18.00;0.00
84482020;15.65;25.48;18.00;0.00
84482030;15.65;17.65;18.00;0.00
84482090;15.65;17.65;18.00;0.00
84483100;13.45;23.28;18.00;0.00
84483211;15.65;25.48;18.00;0.00
84483219;15.65;25.48;18.00;0.00
84483220;15.65;17.65;18.00;0.00
84483230;15.65;25.48;18.00;0.00
84483240;15.65;17.65;18.00;0.00
84483250;15.65;17.65;18.00;0.00
84483290;15.65;25.48;18.00;0.00
84483310;15.65;25.48;18.00;0.00
84483390;15.65;25.48;18.00;0.00
84483911;15.65;25.48;18.00;0.00
84483912;15.65;17.65;18.00;0.00
84483917;15.65;25.48;18.00;0.00
84483919;15.65;25.48;18.00;0.00
84483921;15.65;17.65;18.00;0.00
84483922;15.65;17.65;18.00;0.00
84483923;15.65;25.48;18.00;0.00
84483929;15.65;25.48;18.00;0.00
84483991;15.65;25.48;18.00;0.00
84483992;15.65;17.65;18.00;0.00
84483999;15.65;25.48;18.00;0.00
84484200;13.45;23.28;18.00;0.00
84484910;15.65;25.48;18.00;0.00
84484920;15.65;17.65;18.00;0.00
84484990;15.65;25.48;18.00;0.00
84485110;15.65;25.48;18.00;0.00
84485190;15.65;17.65;18.00;0.00
84485910;15.65;25.48;18.00;0.00
84485921;15.65;26.46;18.00;0.00
84485922;15.65;17.65;18.00;0.00
84485929;15.65;25.48;18.00;0.00
84485930;15.65;17.65;18.00;0.00
84485940;15.65;25.48;18.00;0.00
84485990;15.65;25.48;18.00;0.00
84490010;13.45;23.28;18.00;0.00
84490020;13.45;15.45;12.00;0.00
84490080;13.45;23.28;18.00;0.00
84490091;15.65;17.65;18.00;0.00
84490099;15.65;25.48;18.00;0.00
84501100;15.65;28.33;18.00;0.00
84501200;15.65;28.33;18.00;0.00
84501900;15.65;28.33;18.00;0.00
84502010;15.65;17.65;18.00;0.00
84502020;21.50;31.33;18.00;0.00
84502090;21.50;31.33;18.00;0.00
84509010;21.50;31.33;18.00;0.00
84509090;21.50;32.31;18.00;0.00
84511000;13.45;23.28;18.00;0.00
84512100;15.65;28.33;18.00;0.00
84512910;13.45;15.45;18.00;0.00
84512990;13.45;23.28;18.00;0.00
84513010;13.45;15.45;18.00;0.00
84513091;15.65;28.33;18.00;0.00
84513099;13.45;23.28;18.00;0.00
84514010;13.45;23.28;18.00;0.00
84514021;13.45;23.28;18.00;0.00
84514029;13.45;23.28;18.00;0.00
84514090;13.45;23.28;18.00;0.00
84515010;13.45;15.45;18.00;0.00
84515020;13.45;15.45;18.00;0.00
84515090;13.45;23.28;18.00;0.00
84518000;13.45;23.28;18.00;0.00
84519010;15.65;26.46;18.00;0.00
84519090;15.65;25.48;18.00;0.00
84521000;14.79;28.46;18.00;0.00
84522110;13.45;15.45;18.00;0.00
84522120;13.45;15.45;18.00;0.00
84522190;13.45;15.45;18.00;0.00
84522910;13.45;21.23;18.00;0.00
84522921;13.45;15.45;18.00;0.00
84522922;13.45;15.45;18.00;0.00
84522923;13.45;15.45;18.00;0.00
84522924;13.45;15.45;18.00;0.00
84522925;13.45;21.23;18.00;0.00
84522929;13.45;15.45;18.00;0.00
84522990;13.45;21.23;18.00;0.00
84523000;15.65;25.48;18.00;0.00
84529020;15.65;27.41;18.00;0.00
84529081;15.65;26.46;18.00;0.00
84529089;15.65;26.46;18.00;0.00
84529091;15.65;25.48;18.00;0.00
84529092;15.65;17.65;18.00;0.00
84529093;15.65;17.65;18.00;0.00
84529094;15.65;25.48;18.00;0.00
84529099;15.65;17.65;18.00;0.00
84531010;13.45;23.28;18.00;0.00
84531090;13.45;23.28;18.00;0.00
84532000;13.45;23.28;18.00;0.00
84538000;13.45;23.28;18.00;0.00
84539000;13.45;23.28;18.00;0.00
84541000;13.45;23.28;18.00;0.00
84542010;13.45;23.28;18.00;0.00
84542090;13.45;23.28;18.00;0.00
84543010;13.45;23.28;18.00;0.00
84543020;13.45;15.45;18.00;0.00
84543090;13.45;23.28;18.00;0.00
84549010;15.65;17.65;18.00;0.00
84549090;13.45;23.28;18.00;0.00
84551000;13.45;23.28;18.00;0.00
84552110;13.45;23.28;18.00;0.00
84552190;13.45;23.28;18.00;0.00
84552210;13.45;23.28;18.00;0.00
84552290;13.45;23.28;18.00;0.00
84553010;13.45;23.28;18.00;0.00
84553020;13.45;15.45;18.00;0.00
84553090;13.45;23.28;18.00;0.00
84559000;15.65;25.48;18.00;0.00
84561111;13.45;18.14;12.00;0.00
84561119;13.45;23.28;12.00;0.00
84561190;13.45;23.28;12.00;0.00
84561211;13.45;15.45;12.00;0.00
84561219;13.45;23.28;12.00;0.00
84561290;13.45;23.28;12.00;0.00
84562010;13.45;15.45;12.00;0.00
84562090;13.45;15.45;12.00;0.00
84563011;13.45;15.45;12.00;0.00
84563019;13.45;23.28;12.00;0.00
84563090;13.45;23.28;18.00;0.00
84564000;13.45;23.28;12.00;0.00
84565000;13.45;23.28;12.00;0.00
84569000;13.45;23.28;12.00;0.00
84571000;13.45;23.28;18.00;0.00
84572010;13.45;23.28;18.00;0.00
84572090;13.45;23.28;18.00;0.00
84573010;13.45;23.28;18.00;0.00
84573090;13.45;23.28;18.00;0.00
84581110;13.45;23.28;18.00;0.00
84581191;13.45;15.45;18.00;0.00
84581199;13.45;23.28;18.00;0.00
84581910;13.45;23.28;18.00;0.00
84581990;13.45;23.28;18.00;0.00
84589100;13.45;23.28;18.00;0.00
84589900;13.45;23.28;18.00;0.00
84591000;13.45;23.28;18.00;0.00
84592110;13.45;23.28;18.00;0.00
84592191;13.45;23.28;18.00;0.00
84592199;13.45;23.28;18.00;0.00
84592900;13.45;23.28;18.00;0.00
84593100;13.45;23.28;18.00;0.00
84593900;13.45;23.28;18.00;0.00
84594100;13.45;23.28;18.00;0.00
84594900;13.45;23.28;18.00;0.00
84595100;13.45;23.28;18.00;0.00
84595900;13.45;23.28;18.00;0.00
84596100;13.45;23.28;18.00;0.00
84596900;13.45;23.28;18.00;0.00
84597000;13.45;23.28;18.00;0.00
84601200;13.45;23.28;18.00;0.00
84601900;13.45;23.28;18.00;0.00
84602200;13.45;23.28;18.00;0.00
84602300;13.45;23.28;18.00;0.00
84602400;13.45;23.28;18.00;0.00
84602900;13.45;23.28;18.00;0.00
84603100;13.45;23.28;18.00;0.00
84603900;13.45;23.28;18.00;0.00
84604011;13.45;23.28;18.00;0.00
84604019;13.45;23.28;18.00;0.00
84604091;13.45;23.28;18.00;0.00
84604099;13.45;23.28;18.00;0.00
84609011;13.45;15.45;18.00;0.00
84609012;13.45;15.45;18.00;0.00
84609019;13.45;23.28;18.00;0.00
84609090;13.45;23.28;18.00;0.00
84612010;13.45;23.28;18.00;0.00
84612090;13.45;23.28;18.00;0.00
84613010;13.45;23.28;18.00;0.00
84613090;13.45;23.28;18.00;0.00
84614010;13.45;15.45;18.00;0.00
84614091;13.45;23.28;18.00;0.00
84614099;13.45;23.28;18.00;0.00
84615010;13.45;23.28;18.00;0.00
84615020;13.45;23.28;18.00;0.00
84615090;13.45;23.28;18.00;0.00
84619010;13.45;23.28;18.00;0.00
84619090;13.45;23.28;18.00;0.00
84621100;13.45;23.28;18.00;0.00
84621900;13.45;23.28;18.00;0.00
84622200;13.45;23.28;18.00;0.00
84622300;13.45;23.28;18.00;0.00
84622400;13.45;23.28;18.00;0.00
84622500;13.45;23.28;18.00;0.00
84622600;13.45;23.28;18.00;0.00
84622900;13.45;23.28;18.00;0.00
84623200;13.45;23.28;18.00;0.00
84623300;13.45;23.28;18.00;0.00
84623900;13.45;23.28;18.00;0.00
84624200;13.45;23.28;18.00;0.00
84624900;13.45;23.28;18.00;0.00
84625100;13.45;23.28;18.00;0.00
84625900;13.45;23.28;18.00;0.00
84626100;13.45;23.28;18.00;0.00
84626200;13.45;23.28;18.00;0.00
84626300;13.45;23.28;18.00;0.00
84626900;13.45;23.28;18.00;0.00
84629000;13.45;23.28;18.00;0.00
84631010;13.45;23.28;18.00;0.00
84631090;13.45;23.28;18.00;0.00
84632010;13.45;23.28;18.00;0.00
84632091;13.45;15.45;18.00;0.00
84632099;13.45;23.28;18.00;0.00
84633000;13.45;23.28;18.00;0.00
84639010;13.45;23.28;18.00;0.00
84639090;13.45;23.28;18.00;0.00
84641000;13.45;23.28;18.00;0.00
84642010;13.45;23.28;18.00;0.00
84642021;13.45;15.45;18.00;0.00
84642029;13.45;23.28;18.00;0.00
84642090;13.45;23.28;18.00;0.00
84649011;13.45;15.45;18.00;0.00
84649019;13.45;23.28;18.00;0.00
84649090;13.45;23.28;18.00;0.00
84651000;13.45;23.28;18.00;0.00
84652000;13.45;23.28;18.00;0.00
84659110;13.45;23.28;18.00;0.00
84659120;13.45;23.28;18.00;0.00
84659190;13.45;23.28;18.00;0.00
84659211;13.45;23.28;18.00;0.00
84659219;13.45;23.28;18.00;0.00
84659290;13.45;23.28;18.00;0.00
84659310;13.45;23.28;18.00;0.00
84659390;13.45;23.28;18.00;0.00
84659400;13.45;23.28;18.00;0.00
84659511;13.45;23.28;18.00;0.00
84659512;13.45;23.28;18.00;0.00
84659591;13.45;23.28;18.00;0.00
84659592;13.45;23.28;18.00;0.00
84659600;13.45;23.28;18.00;0.00
84659900;13.45;23.28;18.00;0.00
84661000;13.45;23.28;18.00;0.00
84662010;13.45;23.28;12.00;0.00
84662090;13.45;23.28;18.00;0.00
84663000;13.45;23.28;18.00;0.00
84669100;13.45;23.28;12.00;0.00
84669200;13.45;23.28;12.00;0.00
84669311;15.65;17.65;12.00;0.00
84669319;13.45;23.28;12.00;0.00
84669320;13.45;23.28;12.00;0.00
84669330;13.45;23.28;12.00;0.00
84669340;13.45;23.28;12.00;0.00
84669350;13.45;23.28;12.00;0.00
84669360;13.45;23.28;12.00;0.00
84669410;13.45;23.28;18.00;0.00
84669420;13.45;23.28;18.00;0.00
84669490;13.45;23.28;12.00;0.00
84671110;15.65;26.25;18.00;0.00
84671190;15.65;26.25;18.00;0.00
84671900;15.65;26.25;18.00;0.00
84672100;16.91;29.59;18.00;0.00
84672200;16.91;29.59;18.00;0.00
84672910;16.91;29.59;18.00;0.00
84672991;16.91;29.59;18.00;0.00
84672992;16.91;29.59;18.00;0.00
84672993;16.91;26.74;18.00;0.00
84672999;16.91;29.59;18.00;0.00
84678100;16.91;24.69;18.00;0.00
84678900;16.91;26.74;18.00;0.00
84679100;16.91;26.74;18.00;0.00
84679200;16.91;26.74;18.00;0.00
84679900;16.91;26.74;18.00;0.00
84681000;15.65;26.46;18.00;0.00
84682000;13.45;23.28;18.00;0.00
84688010;13.45;15.45;18.00;0.00
84688090;13.45;23.28;18.00;0.00
84689010;15.65;26.46;18.00;0.00
84689020;15.65;17.65;18.00;0.00
84689090;15.65;25.48;18.00;0.00
84701000;19.67;32.35;18.00;0.00
84702100;19.67;32.35;18.00;0.00
84702900;19.67;32.35;18.00;0.00
84703000;19.67;32.35;18.00;0.00
84705010;19.67;31.33;18.00;0.00
84705090;22.58;32.41;18.00;0.00
84709010;19.67;21.67;18.00;0.00
84709090;19.67;29.50;18.00;0.00
84713011;22.58;24.58;18.00;0.00
84713012;22.58;34.24;18.00;0.00
84713019;22.58;34.24;18.00;0.00
84713090;22.58;34.24;18.00;0.00
84714100;19.67;31.33;18.00;0.00
84714900;19.67;31.33;18.00;0.00
84715010;22.58;33.39;18.00;0.00
84715020;22.58;32.08;18.00;0.00
84715030;22.58;29.28;18.00;0.00
84715040;22.58;27.27;18.00;0.00
84715090;22.58;34.24;18.00;0.00
84716052;19.67;28.49;18.00;0.00
84716053;19.67;28.49;18.00;0.00
84716054;19.67;28.49;18.00;0.00
84716059;19.67;28.49;18.00;0.00
84716061;19.67;31.33;18.00;0.00
84716062;19.67;31.33;18.00;0.00
84716080;19.67;31.33;18.00;0.00
84716090;19.67;31.33;18.00;0.00
84717010;19.67;26.37;18.00;0.00
84717020;17.72;19.72;18.00;0.00
84717030;19.67;21.67;18.00;0.00
84717040;19.67;29.17;18.00;0.00
84717090;19.67;29.17;18.00;0.00
84718000;19.67;31.33;18.00;0.00
84719011;19.67;28.49;18.00;0.00
84719012;19.67;28.49;18.00;0.00
84719013;19.67;28.49;18.00;0.00
84719014;22.58;24.58;18.00;0.00
84719019;19.67;28.49;18.00;0.00
84719090;19.67;31.33;18.00;0.00
84721000;21.50;31.33;18.00;0.00
84723010;21.50;23.50;18.00;0.00
84723020;21.50;23.50;18.00;0.00
84723030;21.50;23.50;18.00;0.00
84723090;21.50;23.50;18.00;0.00
84729010;22.58;34.24;18.00;0.00
84729020;19.67;31.33;18.00;0.00
84729030;21.50;31.33;18.00;0.00
84729040;21.50;33.26;18.00;0.00
84729051;19.67;21.67;18.00;0.00
84729059;19.67;28.49;18.00;0.00
84729091;21.50;23.50;18.00;0.00
84729099;21.50;31.33;18.00;0.00
84732100;14.35;25.16;18.00;0.00
84732910;22.58;31.40;18.00;0.00
84732920;21.50;32.31;18.00;0.00
84732990;22.58;29.28;18.00;0.00
84733011;17.72;26.54;18.00;0.00
84733019;17.72;25.50;18.00;0.00
84733031;17.72;19.72;18.00;0.00
84733032;14.35;16.35;18.00;0.00
84733033;14.35;16.35;18.00;0.00
84733034;17.72;19.72;18.00;0.00
84733039;17.72;19.72;18.00;0.00
84733041;22.58;31.40;18.00;0.00
84733042;22.58;31.40;18.00;0.00
84733049;22.58;31.40;18.00;0.00
84733090;17.72;24.42;18.00;0.00
84734010;19.67;28.49;18.00;0.00
84734070;19.81;29.64;18.00;0.00
84734090;17.72;24.42;18.00;0.00
84735010;22.58;31.40;18.00;0.00
84735040;15.65;17.65;18.00;0.00
84735050;19.67;28.49;18.00;0.00
84735090;19.81;31.47;18.00;0.00
84741000;13.45;23.28;18.00;0.00
84742010;13.45;23.28;18.00;0.00
84742090;13.45;23.28;18.00;0.00
84743100;13.45;23.28;18.00;0.00
84743200;13.45;23.28;18.00;0.00
84743900;13.45;23.28;18.00;0.00
84748010;13.45;23.28;18.00;0.00
84748090;13.45;23.28;18.00;0.00
84749000;13.45;23.28;18.00;0.00
84751000;13.45;15.45;18.00;0.00
84752100;13.45;23.28;18.00;0.00
84752910;13.45;23.28;18.00;0.00
84752990;13.45;23.28;18.00;0.00
84759000;15.65;25.48;18.00;0.00
84762100;20.78;30.61;18.00;0.00
84762900;20.78;30.61;18.00;0.00
84768100;20.78;30.61;18.00;0.00
84768910;20.78;22.78;18.00;0.00
84768990;20.78;30.61;18.00;0.00
84769000;20.78;30.61;18.00;0.00
84771011;13.45;23.28;18.00;0.00
84771019;13.45;23.28;18.00;0.00
84771021;13.45;23.28;18.00;0.00
84771029;13.45;23.28;18.00;0.00
84771091;13.45;23.28;18.00;0.00
84771099;13.45;23.28;18.00;0.00
84772010;13.45;23.28;18.00;0.00
84772090;13.45;23.28;18.00;0.00
84773010;13.45;23.28;18.00;0.00
84773090;13.45;23.28;18.00;0.00
84774010;13.45;15.45;18.00;0.00
84774090;13.45;23.28;18.00;0.00
84775100;13.45;23.28;18.00;0.00
84775911;13.45;23.28;18.00;0.00
84775919;13.45;23.28;18.00;0.00
84775990;13.45;23.28;18.00;0.00
84778010;13.45;15.45;18.00;0.00
84778090;13.45;23.28;18.00;0.00
84779000;15.65;25.48;18.00;0.00
84781010;17.72;27.55;18.00;0.00
84781090;17.72;27.55;18.00;0.00
84789000;17.72;27.55;18.00;0.00
84791010;13.45;23.28;18.00;0.00
84791090;13.45;23.28;18.00;0.00
84792000;13.45;23.28;18.00;0.00
84793000;13.45;23.28;18.00;0.00
84794000;13.45;23.28;18.00;0.00
84795000;13.45;23.28;18.00;0.00
84796000;13.45;23.28;18.00;0.00
84797100;13.45;23.28;18.00;0.00
84797900;13.45;23.28;18.00;0.00
84798110;13.45;15.45;18.00;0.00
84798190;13.45;23.28;18.00;0.00
84798210;13.45;23.28;18.00;0.00
84798290;13.45;23.28;18.00;0.00
84798300;13.45;23.28;18.00;0.00
84798911;13.45;23.28;18.00;0.00
84798912;13.45;23.28;18.00;0.00
84798921;13.45;15.45;18.00;0.00
84798922;13.45;15.45;18.00;0.00
84798931;15.65;27.41;18.00;0.00
84798932;15.65;27.41;18.00;0.00
84798940;13.45;23.28;18.00;0.00
84798991;13.45;23.28;18.00;0.00
84798992;15.65;25.48;18.00;0.00
84798999;13.45;23.28;18.00;0.00
84799010;15.65;26.46;18.00;0.00
84799090;13.45;23.28;18.00;0.00
84801000;13.45;23.28;18.00;0.00
84802000;13.45;23.28;12.00;0.00
84803000;13.45;23.28;18.00;0.00
84804100;13.45;23.28;18.00;0.00
84804910;13.45;23.28;18.00;0.00
84804990;13.45;23.28;18.00;0.00
84805000;13.45;23.28;18.00;0.00
84806000;13.45;23.28;18.00;0.00
84807100;13.45;23.28;18.00;0.00
84807910;13.45;23.28;18.00;0.00
84807990;13.45;23.28;18.00;0.00
84811000;13.45;23.28;18.00;0.00
84812011;15.65;25.48;18.00;0.00
84812019;15.65;17.65;18.00;0.00
84812090;13.45;23.28;18.00;0.00
84813000;13.45;23.28;18.00;0.00
84814000;13.45;23.28;18.00;0.00
84818011;13.45;25.21;18.00;0.00
84818019;13.45;25.21;18.00;0.00
84818021;13.45;23.28;18.00;0.00
84818029;13.45;23.28;18.00;0.00
84818031;15.22;26.98;18.00;0.00
84818039;15.22;25.05;18.00;0.00
84818091;18.51;30.27;18.00;0.00
84818092;13.45;23.28;18.00;0.00
84818093;13.45;23.28;18.00;0.00
84818094;13.45;23.28;18.00;0.00
84818095;13.45;23.28;18.00;0.00
84818096;13.45;23.28;18.00;0.00
84818097;13.45;23.28;18.00;0.00
84818099;15.65;25.48;18.00;0.00
84819010;18.51;29.32;18.00;0.00
84819090;13.45;23.28;18.00;0.00
84821010;18.51;30.17;18.00;0.00
84821090;18.51;30.17;18.00;0.00
84822010;18.51;30.17;18.00;0.00
84822090;18.51;30.17;18.00;0.00
84823000;18.51;30.17;18.00;0.00
84824000;18.51;30.17;18.00;0.00
84825010;18.51;30.17;18.00;0.00
84825090;18.51;30.17;18.00;0.00
84828000;18.51;30.17;18.00;0.00
84829111;18.51;20.51;18.00;0.00
84829119;18.51;20.51;18.00;0.00
84829120;18.51;20.51;18.00;0.00
84829130;18.51;28.34;18.00;0.00
84829190;18.51;28.34;18.00;0.00
84829910;18.51;20.51;18.00;0.00
84829990;18.51;28.34;18.00;0.00
84831011;13.45;15.45;18.00;0.00
84831019;13.45;25.11;18.00;0.00
84831020;13.45;25.11;18.00;0.00
84831030;13.45;25.11;18.00;0.00
84831040;13.45;25.11;18.00;0.00
84831050;18.51;20.51;18.00;0.00
84831090;13.45;25.11;18.00;0.00
84832000;18.51;30.17;18.00;0.00
84833010;18.51;30.17;18.00;0.00
84833021;18.51;20.51;18.00;0.00
84833029;18.51;30.17;18.00;0.00
84833090;18.51;30.17;18.00;0.00
84834010;13.45;23.28;18.00;0.00
84834090;13.45;23.28;18.00;0.00
84835010;18.51;30.17;18.00;0.00
84835090;18.51;30.17;18.00;0.00
84836011;13.45;23.28;18.00;0.00
84836019;13.45;23.28;18.00;0.00
84836090;13.45;23.28;18.00;0.00
84839000;13.45;23.28;18.00;0.00
84841000;18.51;30.17;18.00;0.00
84842000;17.72;27.55;18.00;0.00
84849000;18.51;30.17;18.00;0.00
84851000;13.45;23.28;18.00;0.00
84852000;13.45;23.28;18.00;0.00
84853000;13.45;23.28;18.00;0.00
84858000;13.45;23.28;18.00;0.00
84859000;15.65;25.48;18.00;0.00
84861000;13.45;23.28;18.00;0.00
84862000;13.45;23.28;18.00;0.00
84863000;13.45;23.28;18.00;0.00
84864000;13.45;23.28;18.00;0.00
84869000;13.45;23.28;18.00;0.00
84871000;17.72;27.55;18.00;0.00
84879000;17.72;27.55;18.00;0.00
85011011;15.65;17.65;18.00;0.00
85011019;17.72;30.40;18.00;0.00
85011021;17.72;30.40;18.00;0.00
85011029;19.81;32.49;18.00;0.00
85011030;17.72;29.48;18.00;0.00
85012000;17.72;30.40;18.00;0.00
85013110;17.72;30.40;18.00;0.00
85013120;13.45;25.21;18.00;0.00
85013210;13.45;26.13;18.00;0.00
85013220;13.45;26.13;18.00;0.00
85013310;13.45;23.28;18.00;0.00
85013320;13.45;23.28;18.00;0.00
85013411;13.45;23.28;18.00;0.00
85013419;13.45;15.45;18.00;0.00
85013420;13.45;23.28;18.00;0.00
85014011;13.45;25.21;18.00;0.00
85014019;17.72;29.48;18.00;0.00
85014021;13.45;23.28;18.00;0.00
85014029;17.72;27.55;18.00;0.00
85015110;15.65;25.48;18.00;0.00
85015120;13.45;23.28;18.00;0.00
85015190;13.45;23.28;18.00;0.00
85015210;13.45;23.28;18.00;0.00
85015220;13.45;23.28;18.00;0.00
85015290;13.45;23.28;18.00;0.00
85015310;13.45;23.28;18.00;0.00
85015320;13.45;23.28;18.00;0.00
85015330;13.45;23.28;18.00;0.00
85015390;13.45;15.45;18.00;0.00
85016100;13.45;23.28;18.00;0.00
85016200;13.45;23.28;18.00;0.00
85016300;13.45;23.28;18.00;0.00
85016400;13.45;23.28;18.00;0.00
85017100;13.45;26.13;18.00;0.00
85017210;13.45;26.13;18.00;0.00
85017290;13.45;23.28;18.00;0.00
85018000;13.45;23.28;18.00;0.00
85021110;13.45;23.28;18.00;0.00
85021190;13.45;23.28;18.00;0.00
85021210;13.45;23.28;12.00;0.00
85021290;13.45;23.28;12.00;0.00
85021311;13.45;23.28;18.00;0.00
85021319;13.45;23.28;12.00;0.00
85021390;13.45;23.28;18.00;0.00
85022011;13.45;23.28;18.00;0.00
85022019;13.45;15.45;18.00;0.00
85022090;13.45;23.28;18.00;0.00
85023100;13.45;27.12;18.00;0.00
85023900;13.45;22.50;18.00;0.00
85024010;13.45;23.28;18.00;0.00
85024090;13.45;23.28;18.00;0.00
85030010;17.72;27.55;18.00;0.00
85030090;17.72;27.55;18.00;0.00
85041000;15.65;27.41;20.00;0.00
